Company:,ATVI,	,	,	,	,	,	,
Case:,Bullish,	,	,	,	,	,	,
Activity:,Buy,	,	,	,	,	,	,
======================================================================================
		2012-09-05,Enter price:,11.75,Exit price:,11.82,Profit rate:,0.5957446808510662 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,24,,,,,,,
Found Date: ,2012-09-13,	,	,	,	,	,	,
Enter Date1:,2012-09-14,Enter price:,12.01,Exit price:,12.11,Profit rate:,0.8326394671107381 %,
Enter Date2:,2012-09-17,Enter price:,12.06,Exit price:,11.98,Profit rate:,-0.6633499170812609 %,
Enter Date3:,2012-09-18,Enter price:,11.96,Exit price:,11.86,Profit rate:,-0.8361204013378044 %,
Enter Date4:,2012-09-19,Enter price:,11.96,Exit price:,11.88,Profit rate:,-0.6688963210702347 %,
Enter Date5:,2012-09-20,Enter price:,11.85,Exit price:,11.9,Profit rate:,0.42194092827004825 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-0.9137862441085137 %,
	,	,	,	,Total cumulative:,,Profit rate:,7.081024173109845 %,
Exit 5th day:,2012-09-14
		    to
		2012-09-20,Enter price:,12.01,Exit price:,11.9,Profit rate:,-0.9159034138218104 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,25,,,,,,,
Found Date: ,2012-11-28,	,	,	,	,	,	,
Enter Date1:,2012-11-29,Enter price:,11.4,Exit price:,11.46,Profit rate:,0.5263157894736885 %,
Enter Date2:,2012-11-30,Enter price:,11.48,Exit price:,11.46,Profit rate:,-0.17421602787456072 %,
Enter Date3:,2012-12-03,Enter price:,11.49,Exit price:,11.31,Profit rate:,-1.5665796344647493 %,
Enter Date4:,2012-12-04,Enter price:,11.34,Exit price:,11.28,Profit rate:,-0.5291005291005335 %,
Enter Date5:,2012-12-05,Enter price:,11.26,Exit price:,11.23,Profit rate:,-0.26642984014209026 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-2.0100102421082453 %,
	,	,	,	,Total cumulative:,,Profit rate:,5.0710139310016 %,
Exit 5th day:,2012-11-29
		    to
		2012-12-05,Enter price:,11.4,Exit price:,11.23,Profit rate:,-1.491228070175438 %,
,,Win:,1,Lose:,4,,,
======================================================================================
Number: ,26,,,,,,,
Found Date: ,2012-12-31,	,	,	,	,	,	,
Enter Date1:,2013-01-02,Enter price:,10.85,Exit price:,10.95,Profit rate:,0.9216589861751119 %,
Enter Date2:,2013-01-03,Enter price:,10.89,Exit price:,11.01,Profit rate:,1.10192837465564 %,
Enter Date3:,2013-01-04,Enter price:,11.03,Exit price:,11.17,Profit rate:,1.2692656391659163 %,
Enter Date4:,2013-01-07,Enter price:,11.15,Exit price:,11.18,Profit rate:,0.2690582959641198 %,
Enter Date5:,2013-01-08,Enter price:,11.1,Exit price:,10.99,Profit rate:,-0.9909909909909859 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,2.5709203049698024 %,
	,	,	,	,Total cumulative:,,Profit rate:,7.641934235971402 %,
Exit 5th day:,2013-01-02
		    to
		2013-01-08,Enter price:,10.85,Exit price:,10.99,Profit rate:,1.2903225806451666 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,27,,,,,,,
Found Date: ,2013-01-11,	,	,	,	,	,	,
Enter Date1:,2013-01-14,Enter price:,11.5,Exit price:,11.5,Profit rate:,0.0 %,
Enter Date2:,2013-01-15,Enter price:,11.44,Exit price:,11.57,Profit rate:,1.1363636363636431 %,
Enter Date3:,2013-01-16,Enter price:,11.54,Exit price:,11.42,Profit rate:,-1.0398613518197506 %,
Enter Date4:,2013-01-17,Enter price:,11.48,Exit price:,11.42,Profit rate:,-0.5226480836236976 %,
Enter Date5:,2013-01-18,Enter price:,11.37,Exit price:,11.36,Profit rate:,-0.08795074758135257 %,
