Company:,ATVI,	,	,	,	,	,	,
Case:,Bearish,	,	,	,	,	,	,
Activity:,Sell,	,	,	,	,	,	,
======================================================================================
Enter Date5:,2010-08-30,Enter price:,10.69,Exit price:,10.6,Profit rate:,0.8419083255378845 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,0.6750561390988055 %,
	,	,	,	,Total cumulative:,,Profit rate:,25.58384247978703 %,
Exit 5th day:,2010-08-24
		    to
		2010-08-30,Enter price:,10.8,Exit price:,10.6,Profit rate:,1.8518518518518614 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,13,,,,,,,
Found Date: ,2010-10-06,	,	,	,	,	,	,
Enter Date1:,2010-10-07,Enter price:,11.15,Exit price:,11.02,Profit rate:,1.1659192825112177 %,
Enter Date2:,2010-10-08,Enter price:,11.01,Exit price:,11.11,Profit rate:,-0.9082652134423219 %,
Enter Date3:,2010-10-11,Enter price:,11.1,Exit price:,11.13,Profit rate:,-0.2702702702702805 %,
Enter Date4:,2010-10-12,Enter price:,11.13,Exit price:,11.25,Profit rate:,-1.078167115902958 %,
Enter Date5:,2010-10-13,Enter price:,11.27,Exit price:,11.3,Profit rate:,-0.26619343389530736 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-1.3569767509996502 %,
	,	,	,	,Total cumulative:,,Profit rate:,24.22686572878738 %,
Exit 5th day:,2010-10-07
		    to
		2010-10-13,Enter price:,11.15,Exit price:,11.3,Profit rate:,-1.345291479820631 %,
,,Win:,1,Lose:,4,,,
======================================================================================
Number: ,14,,,,,,,
Found Date: ,2010-11-03,	,	,	,	,	,	,
Enter Date1:,2010-11-04,Enter price:,11.55,Exit price:,11.63,Profit rate:,-0.6926406926406933 %,
Enter Date2:,2010-11-05,Enter price:,11.75,Exit price:,11.3,Profit rate:,3.8297872340425467 %,
Enter Date3:,2010-11-08,Enter price:,11.33,Exit price:,11.88,Profit rate:,-4.854368932038841 %,
Enter Date4:,2010-11-09,Enter price:,11.97,Exit price:,11.77,Profit rate:,1.670843776106943 %,
Enter Date5:,2010-11-10,Enter price:,11.8,Exit price:,11.82,Profit rate:,-0.1694915254237252 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-0.2158701399537694 %,
	,	,	,	,Total cumulative:,,Profit rate:,24.010995588833612 %,
Exit 5th day:,2010-11-04
		    to
		2010-11-10,Enter price:,11.55,Exit price:,11.82,Profit rate:,-2.337662337662334 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,15,,,,,,,
Found Date: ,2010-11-05,	,	,	,	,	,	,
Enter Date1:,2010-11-08,Enter price:,11.33,Exit price:,11.88,Profit rate:,-4.854368932038841 %,
Enter Date2:,2010-11-09,Enter price:,11.97,Exit price:,11.77,Profit rate:,1.670843776106943 %,
Enter Date3:,2010-11-10,Enter price:,11.8,Exit price:,11.82,Profit rate:,-0.1694915254237252 %,
Enter Date4:,2010-11-11,Enter price:,11.73,Exit price:,11.89,Profit rate:,-1.3640238704177334 %,
Enter Date5:,2010-11-12,Enter price:,11.77,Exit price:,11.5,Profit rate:,2.2939677145284585 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-2.423072837244898 %,
	,	,	,	,Total cumulative:,,Profit rate:,21.587922751588714 %,
Exit 5th day:,2010-11-08
		    to
		2010-11-12,Enter price:,11.33,Exit price:,11.5,Profit rate:,-1.5004413062665483 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,16,,,,,,,
Found Date: ,2011-01-21,	,	,	,	,	,	,
Enter Date1:,2011-01-24,Enter price:,11.28,Exit price:,11.37,Profit rate:,-0.7978723404255307 %,
Enter Date2:,2011-01-25,Enter price:,11.3,Exit price:,11.43,Profit rate:,-1.1504424778760973 %,
Enter Date3:,2011-01-26,Enter price:,11.46,Exit price:,11.35,Profit rate:,0.9598603839441641 %,
Enter Date4:,2011-01-27,Enter price:,11.35,Exit price:,11.23,Profit rate:,1.0572687224669535 %,
Enter Date5:,2011-01-28,Enter price:,11.2,Exit price:,11.21,Profit rate:,-0.08928571428572825 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-0.02047142617623883 %,
	,	,	,	,Total cumulative:,,Profit rate:,21.567451325412474 %,
Exit 5th day:,2011-01-24
		    to
		2011-01-28,Enter price:,11.28,Exit price:,11.21,Profit rate:,0.6205673758865117 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,17,,,,,,,
Found Date: ,2011-02-09,	,	,	,	,	,	,
Enter Date1:,2011-02-10,Enter price:,10.9,Exit price:,10.75,Profit rate:,1.376146788990829 %,
Enter Date2:,2011-02-11,Enter price:,10.69,Exit price:,10.78,Profit rate:,-0.8419083255378845 %,
Enter Date3:,2011-02-14,Enter price:,10.82,Exit price:,10.95,Profit rate:,-1.2014787430683826 %,
Enter Date4:,2011-02-15,Enter price:,10.98,Exit price:,10.94,Profit rate:,0.3642987249544711 %,
Enter Date5:,2011-02-16,Enter price:,10.93,Exit price:,10.95,Profit rate:,-0.18298261665141421 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-0.4859241713123813 %,
	,	,	,	,Total cumulative:,,Profit rate:,21.081527154100094 %,
Exit 5th day:,2011-02-10
		    to
		2011-02-16,Enter price:,10.9,Exit price:,10.95,Profit rate:,-0.45871559633026543 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,18,,,,,,,
Found Date: ,2011-03-07,	,	,	,	,	,	,
Enter Date1:,2011-03-08,Enter price:,10.94,Exit price:,11.11,Profit rate:,-1.5539305301645332 %,
Enter Date2:,2011-03-09,Enter price:,11.09,Exit price:,11.11,Profit rate:,-0.1803426510369664 %,
Enter Date3:,2011-03-10,Enter price:,10.99,Exit price:,11.04,Profit rate:,-0.45495905368515865 %,
Enter Date4:,2011-03-11,Enter price:,10.97,Exit price:,11.05,Profit rate:,-0.7292616226071109 %,
Enter Date5:,2011-03-14,Enter price:,10.81,Exit price:,10.89,Profit rate:,-0.7400555041628128 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-3.658549361656582 %,
	,	,	,	,Total cumulative:,,Profit rate:,17.42297779244351 %,
Exit 5th day:,2011-03-08
		    to
		2011-03-14,Enter price:,10.94,Exit price:,10.89,Profit rate:,0.4570383912248532 %,
,,Win:,0,Lose:,5,,,
======================================================================================
Number: ,19,,,,,,,
Found Date: ,2011-04-25,	,	,	,	,	,	,
Enter Date1:,2011-04-26,Enter price:,11.26,Exit price:,11.41,Profit rate:,-1.3321492007104827 %,
